job_id,year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_intensity_score,core_skills,salary_usd,salary_change,automation_risk_score,reskilling_required,ai_job_displacement_risk,industry_ai_adoption_stage
3574,2010,Argentina,South America,London,Global Solutions,Small,Government,Data Scientist,Junior,False,0.11,"Data Analysis, Statistics, Software Engineering, Business Analysis, Project Management, SQL",33694,4.69,0.75,False,Medium,Emerging
3575,2019,Nepal,South Asia,Bangalore,NextGen Solutions,Large,Education,Policy Analyst,Junior,True,0.9,"Research, Python, Statistics, Project Management",36213,15.39,0.3,True,Medium,Growing
3576,2015,Egypt,Africa,Seoul,Future Solutions,Enterprise,Education,ML Engineer,Mid,True,0.95,"Research, Software Engineering, Python, Cloud Computing, Business Analysis, Communication",27579,-4.98,0.19,True,Medium,Emerging
3577,2014,Sri Lanka,South Asia,Seoul,NextGen Technologies,Enterprise,Agriculture,Research Scientist,Intern,False,0.01,"Software Engineering, SQL, Business Analysis, Data Analysis",21361,-4.07,0.74,False,Low,Emerging
3578,2011,South Korea,East Asia,Seoul,NextGen Systems,Large,Tech,Software Engineer,Junior,False,0.01,"SQL, Data Analysis, Statistics, Cloud Computing",59785,3.05,0.73,False,Medium,Emerging
3579,2024,Spain,Europe,Sao Paulo,Prime Systems,Enterprise,Manufacturing,ML Engineer,Junior,False,0.06,"Python, SQL, Project Management, Data Analysis, Statistics",87013,1.95,0.67,False,High,Growing
3580,2016,Australia,Oceania,New York,Future Technologies,Medium,Government,Software Engineer,Intern,False,0.17,"Business Analysis, Python, Statistics, Cloud Computing, Communication",72199,-4.21,0.83,False,High,Emerging
3581,2013,Sweden,Europe,Sao Paulo,Global Solutions,Startup,Finance,Research Scientist,Mid,False,0.17,"Cloud Computing, Python, Statistics, Research",69892,-0.14,0.8,False,Low,Emerging
3582,2019,China,East Asia,Singapore,Prime Technologies,Large,Retail,Research Scientist,Mid,False,0.16,"Python, Statistics, Research, SQL, Data Analysis",74104,-1.38,0.67,False,Low,Growing
3583,2025,Mexico,North America,Dubai,Prime Technologies,Medium,Finance,Product Manager,Executive,True,0.91,"Research, Project Management, Statistics, Data Analysis, Business Analysis",149448,8.76,0.22,True,High,Mature
3584,2015,Sri Lanka,South Asia,New York,NextGen Technologies,Small,Energy,Data Scientist,Lead,False,0.15,"Data Analysis, Business Analysis, Software Engineering, Research, Cloud Computing, SQL",25152,3.28,0.8,False,High,Emerging
3585,2014,China,East Asia,Seoul,NextGen Solutions,Medium,Agriculture,Software Engineer,Intern,False,0.05,"Project Management, Python, SQL, Business Analysis",60101,-4.47,0.79,False,High,Emerging
3586,2013,Mexico,North America,Sydney,Prime Analytics,Small,Finance,AI Researcher,Mid,True,0.7,"Statistics, Project Management, SQL",103929,-2.01,0.22,True,Low,Emerging
3587,2010,Peru,South America,Dubai,Global Solutions,Small,Manufacturing,AI Researcher,Senior,False,0.15,"Cloud Computing, Communication, Business Analysis, Software Engineering, Research",39247,-4.68,0.7,False,Medium,Emerging
3588,2012,Germany,Europe,Seoul,Global Technologies,Large,Tech,ML Engineer,Senior,False,0.12,"Statistics, SQL, Software Engineering",66214,4.51,0.66,False,Low,Emerging
3589,2019,UAE,Middle East,Bangalore,Prime Systems,Large,Manufacturing,Product Manager,Executive,True,0.68,"Project Management, Statistics, Python, Data Analysis, Business Analysis, Software Engineering",76591,5.85,0.19,True,Medium,Growing
3590,2015,Peru,South America,London,Future Technologies,Medium,Government,Research Scientist,Executive,True,0.76,"Python, Statistics, Communication",57460,4.85,0.39,True,High,Emerging
3591,2019,Philippines,Southeast Asia,New York,NextGen Technologies,Startup,Agriculture,Data Scientist,Junior,False,0.16,"Software Engineering, Statistics, SQL, Business Analysis",39403,2.55,0.81,False,Low,Growing
3592,2012,Argentina,South America,Paris,Global Technologies,Startup,Government,Business Analyst,Intern,False,0.14,"Data Analysis, Python, Business Analysis",34688,-1.77,0.74,False,Low,Emerging
3593,2020,Peru,South America,Dubai,Prime Analytics,Large,Education,Data Scientist,Junior,False,0.01,"Research, SQL, Data Analysis, Project Management, Python",45491,-0.31,0.72,False,Medium,Growing
3594,2022,South Africa,Africa,Nairobi,Future Technologies,Medium,Agriculture,Policy Analyst,Lead,False,0.18,"SQL, Business Analysis, Research, Software Engineering, Communication",24438,2.66,0.62,False,Low,Growing
3595,2014,Bangladesh,South Asia,Singapore,Future Systems,Large,Retail,Software Engineer,Senior,False,0.14,"Communication, SQL, Research, Data Analysis, Software Engineering, Business Analysis",22667,1.1,0.88,False,Low,Emerging
3596,2014,Italy,Europe,Toronto,Prime Analytics,Enterprise,Energy,Research Scientist,Lead,False,0.08,"Python, Software Engineering, Data Analysis",76154,2.88,0.77,False,High,Emerging
3597,2018,China,East Asia,Dubai,Prime Systems,Small,Finance,AI Researcher,Lead,False,0.17,"Cloud Computing, SQL, Python, Research",71116,-2.29,0.61,False,Low,Growing
3598,2021,Chile,South America,Berlin,Future Solutions,Large,Government,Systems Engineer,Intern,True,0.76,"Project Management, Data Analysis, Python, Software Engineering, SQL",65321,12.96,0.11,True,Low,Growing
3599,2017,Spain,Europe,Toronto,NextGen Analytics,Medium,Retail,Policy Analyst,Intern,True,0.87,"SQL, Business Analysis, Statistics, Software Engineering",109713,-2.4,0.37,True,High,Growing
3600,2012,Kenya,Africa,Sydney,Prime Solutions,Medium,Retail,Operations Manager,Intern,False,0.08,"Cloud Computing, Project Management, Communication, Statistics",20065,-0.67,0.73,False,High,Emerging
3601,2018,Australia,Oceania,Tokyo,NextGen Analytics,Medium,Agriculture,Research Scientist,Senior,True,0.73,"Business Analysis, Python, Communication, SQL",124219,5.32,0.35,True,High,Growing
3602,2014,Colombia,South America,Lagos,NextGen Technologies,Startup,Finance,Policy Analyst,Mid,False,0.12,"Research, Project Management, Cloud Computing, Data Analysis, Python, Statistics",39193,4.66,0.87,False,Medium,Emerging
3603,2021,Canada,North America,Berlin,NextGen Analytics,Medium,Finance,Product Manager,Lead,False,0.04,"Cloud Computing, Business Analysis, Python, Data Analysis",83321,2.65,0.65,False,Low,Growing
3604,2014,Jordan,Middle East,Paris,Future Systems,Small,Retail,Product Manager,Lead,False,0.14,"Communication, Cloud Computing, Python, Research, Data Analysis, Business Analysis",59049,-4.24,0.66,False,Medium,Emerging
3605,2012,Australia,Oceania,Sao Paulo,Prime Systems,Enterprise,Government,Policy Analyst,Senior,True,0.54,"Python, SQL, Project Management",102352,2.37,0.4,True,Medium,Emerging
3606,2015,Argentina,South America,Sao Paulo,Prime Technologies,Startup,Tech,Product Manager,Lead,False,0.07,"Business Analysis, Research, Cloud Computing, SQL, Python",38968,-3.95,0.72,False,High,Emerging
3607,2016,Netherlands,Europe,Bangalore,NextGen Analytics,Medium,Retail,Operations Manager,Junior,False,0.05,"Project Management, Data Analysis, Statistics, Business Analysis, Python, Research",60964,1.38,0.84,False,Low,Emerging
3608,2018,Mexico,North America,Singapore,Global Solutions,Startup,Education,Operations Manager,Mid,False,0.06,"Software Engineering, Business Analysis, SQL, Project Management, Python",79549,-4.67,0.61,False,Low,Growing
3609,2018,India,South Asia,Toronto,Global Technologies,Enterprise,Energy,Operations Manager,Junior,False,0.09,"SQL, Research, Software Engineering, Cloud Computing, Communication",24863,-0.27,0.63,False,Low,Growing
3610,2023,Nigeria,Africa,Tokyo,Future Solutions,Medium,Retail,ML Engineer,Executive,False,0.12,"Python, Data Analysis, Research, Business Analysis",27299,-0.5,0.72,False,Medium,Growing
3611,2025,China,East Asia,Toronto,NextGen Solutions,Startup,Government,Policy Analyst,Lead,True,0.59,"Project Management, SQL, Research, Cloud Computing",119209,16.09,0.31,True,High,Growing
3612,2021,Japan,East Asia,Sydney,Global Solutions,Startup,Manufacturing,Systems Engineer,Mid,False,0.14,"Data Analysis, Python, Research, Cloud Computing",76276,2.86,0.61,False,High,Growing
3613,2012,India,South Asia,Tokyo,Prime Technologies,Large,Retail,ML Engineer,Lead,False,0.1,"Data Analysis, Statistics, Python, Communication",20093,2.65,0.73,False,Low,Emerging
3614,2016,South Korea,East Asia,Bangalore,Prime Technologies,Small,Finance,Data Scientist,Mid,True,0.95,"Cloud Computing, Statistics, Software Engineering, Research",92814,-4.07,0.18,True,High,Emerging
3615,2016,Poland,Europe,Sao Paulo,Global Technologies,Small,Finance,Research Scientist,Junior,False,0.17,"Software Engineering, Cloud Computing, Project Management",80316,3.26,0.63,False,High,Emerging
3616,2011,Indonesia,Southeast Asia,Singapore,Future Analytics,Small,Education,Operations Manager,Junior,False,0.13,"Software Engineering, Business Analysis, SQL, Python",29363,4.74,0.88,False,Medium,Emerging
3617,2025,Thailand,Southeast Asia,New York,Future Analytics,Medium,Energy,Data Scientist,Mid,False,0.15,"Data Analysis, SQL, Research",49740,-2.65,0.69,False,High,Growing
3618,2021,India,South Asia,New York,NextGen Solutions,Small,Agriculture,Product Manager,Executive,False,0.1,"Data Analysis, Business Analysis, Software Engineering, Communication, Project Management",23955,2.7,0.74,False,High,Growing
3619,2016,Israel,Middle East,Tokyo,Global Technologies,Small,Healthcare,Operations Manager,Junior,False,0.11,"Data Analysis, Python, Cloud Computing, Communication",58033,-3.29,0.62,False,High,Emerging
3620,2010,Mexico,North America,Berlin,Prime Technologies,Medium,Tech,Policy Analyst,Intern,False,0.06,"Data Analysis, Software Engineering, Communication, Research, SQL, Statistics",65261,3.13,0.66,False,Medium,Emerging
3621,2010,Indonesia,Southeast Asia,Nairobi,NextGen Technologies,Enterprise,Manufacturing,Product Manager,Executive,False,0.05,"Communication, Cloud Computing, Research, Software Engineering, SQL",27656,3.24,0.9,False,High,Emerging
3622,2022,Nepal,South Asia,Nairobi,Future Systems,Medium,Retail,AI Researcher,Intern,False,0.1,"Research, Software Engineering, SQL",29431,3.97,0.82,False,Low,Growing
3623,2020,Spain,Europe,Seoul,Prime Solutions,Large,Finance,Research Scientist,Mid,True,0.77,"Business Analysis, Statistics, Communication, Research, Project Management, Python",101465,16.08,0.37,True,Low,Growing
3624,2014,Thailand,Southeast Asia,Tokyo,Future Solutions,Medium,Manufacturing,Operations Manager,Lead,True,0.72,"Communication, Cloud Computing, SQL, Business Analysis, Research",41562,2.53,0.24,True,Medium,Emerging
3625,2020,Sweden,Europe,Singapore,Future Solutions,Enterprise,Manufacturing,Software Engineer,Mid,False,0.04,"Cloud Computing, Communication, SQL, Data Analysis, Statistics, Python",88165,-1.32,0.86,False,Low,Growing
3626,2012,Netherlands,Europe,Sydney,Future Solutions,Medium,Agriculture,Data Scientist,Executive,False,0.11,"Cloud Computing, Python, Software Engineering",62428,-1.24,0.63,False,Medium,Emerging
3627,2024,Chile,South America,Nairobi,Global Systems,Enterprise,Manufacturing,ML Engineer,Senior,False,0.01,"Research, Data Analysis, Communication, Software Engineering, Cloud Computing, Python",46750,0.04,0.89,False,High,Growing
3628,2014,Kenya,Africa,Paris,Global Solutions,Medium,Government,Product Manager,Intern,False,0.09,"Business Analysis, Data Analysis, Cloud Computing, Software Engineering, Communication",20184,-0.43,0.65,False,Low,Emerging
3629,2014,Netherlands,Europe,Seoul,Prime Solutions,Medium,Tech,Research Scientist,Lead,True,0.43,"Data Analysis, Research, Cloud Computing, Project Management, Statistics, Software Engineering",83897,-0.86,0.17,True,Medium,Emerging
3630,2023,Sri Lanka,South Asia,Dubai,NextGen Systems,Medium,Tech,Policy Analyst,Lead,True,0.82,"Communication, Cloud Computing, Python",39802,9.69,0.16,True,Medium,Mature
3631,2023,New Zealand,Oceania,Paris,Global Solutions,Small,Retail,Policy Analyst,Junior,False,0.02,"Software Engineering, Business Analysis, Data Analysis",99475,0.85,0.66,False,High,Growing
3632,2014,Bangladesh,South Asia,Tokyo,Future Analytics,Startup,Energy,ML Engineer,Executive,False,0.06,"Cloud Computing, Project Management, Business Analysis, Communication, Statistics, Data Analysis",19886,-3.79,0.75,False,High,Emerging
3633,2010,Canada,North America,Lagos,Global Solutions,Small,Finance,Business Analyst,Executive,False,0.06,"Statistics, Software Engineering, SQL",76257,-2.72,0.82,False,Low,Emerging
3634,2011,United Kingdom,Europe,Paris,Prime Systems,Startup,Healthcare,Business Analyst,Lead,False,0.02,"Python, Data Analysis, Research, Software Engineering, Communication, Cloud Computing",53480,-4.12,0.89,False,Low,Emerging
3635,2020,Brazil,South America,Berlin,Prime Systems,Small,Retail,ML Engineer,Mid,False,0.1,"Software Engineering, Communication, Business Analysis, Python",45722,1.95,0.75,False,Medium,Growing
3636,2013,Poland,Europe,Dubai,Future Technologies,Small,Agriculture,Product Manager,Mid,False,0.16,"Python, Project Management, Statistics",55807,0.16,0.89,False,High,Emerging
3637,2018,Australia,Oceania,Lagos,Global Systems,Large,Retail,Systems Engineer,Executive,True,0.68,"Business Analysis, Cloud Computing, Communication",115918,10.9,0.15,True,Medium,Growing
3638,2023,South Africa,Africa,Paris,Prime Analytics,Small,Energy,Policy Analyst,Executive,False,0.15,"Cloud Computing, Statistics, Communication, Software Engineering",25116,-3.64,0.89,False,Medium,Growing
3639,2015,Taiwan,East Asia,Berlin,Future Systems,Small,Energy,Product Manager,Mid,False,0.16,"Business Analysis, Research, Project Management",59386,0.1,0.69,False,Low,Emerging
3640,2013,Saudi Arabia,Middle East,New York,Future Solutions,Large,Manufacturing,Business Analyst,Mid,False,0.05,"Data Analysis, Software Engineering, Cloud Computing",54787,3.66,0.65,False,Low,Emerging
3641,2014,Saudi Arabia,Middle East,New York,Future Technologies,Medium,Tech,Systems Engineer,Executive,False,0.13,"SQL, Project Management, Business Analysis, Statistics, Research, Software Engineering",48092,2.47,0.78,False,Low,Emerging
3642,2014,New Zealand,Oceania,Lagos,Global Technologies,Medium,Agriculture,Data Scientist,Intern,False,0.03,"Data Analysis, Software Engineering, Business Analysis, Cloud Computing",83474,3.68,0.6,False,Medium,Emerging
3643,2015,South Korea,East Asia,Paris,Global Systems,Startup,Finance,Product Manager,Lead,False,0.1,"Communication, Python, Project Management, Research",67430,3.39,0.6,False,Medium,Emerging
3644,2025,Colombia,South America,New York,Prime Technologies,Small,Tech,Business Analyst,Intern,False,0.06,"Python, Software Engineering, Research",45969,4.38,0.83,False,High,Mature
3645,2014,India,South Asia,New York,Future Technologies,Startup,Finance,Policy Analyst,Executive,False,0.19,"Communication, SQL, Project Management, Data Analysis",22963,-4.44,0.73,False,Low,Emerging
3646,2013,UAE,Middle East,London,Prime Solutions,Large,Agriculture,Systems Engineer,Intern,False,0.05,"Business Analysis, Project Management, SQL, Python",62593,1.06,0.67,False,Medium,Emerging
3647,2021,South Korea,East Asia,Singapore,Future Analytics,Enterprise,Manufacturing,Systems Engineer,Junior,False,0.15,"SQL, Business Analysis, Data Analysis, Software Engineering, Communication",72238,-4.4,0.76,False,Low,Growing
3648,2015,UAE,Middle East,Lagos,Prime Solutions,Large,Education,Software Engineer,Executive,False,0.04,"Communication, Research, Business Analysis, Python",64611,2.2,0.71,False,High,Emerging
3649,2010,Thailand,Southeast Asia,Berlin,Prime Analytics,Medium,Retail,Operations Manager,Junior,False,0.16,"Software Engineering, Research, Communication",33994,-0.24,0.61,False,High,Emerging
3650,2014,New Zealand,Oceania,Tokyo,Prime Analytics,Medium,Energy,ML Engineer,Mid,True,0.91,"Communication, Business Analysis, Software Engineering, Python",98038,-2.17,0.4,True,High,Emerging
3651,2020,Spain,Europe,Sao Paulo,NextGen Systems,Startup,Education,Product Manager,Lead,True,0.5,"Python, Statistics, SQL",99809,17.7,0.28,True,High,Growing
3652,2025,Mexico,North America,New York,Future Systems,Small,Government,Data Scientist,Intern,True,0.8,"Research, Communication, SQL, Python",145471,12.25,0.25,True,High,Growing
3653,2017,United Kingdom,Europe,Seoul,Global Technologies,Startup,Energy,Systems Engineer,Lead,False,0.01,"Software Engineering, Data Analysis, Python",66648,-2.24,0.89,False,Medium,Growing
3654,2019,Morocco,Africa,London,NextGen Analytics,Large,Manufacturing,Research Scientist,Executive,False,0.12,"Cloud Computing, Communication, Business Analysis",23811,-3.87,0.65,False,Low,Growing
